"","live1","live2","live3","mean","sd","stn","depthid","treatment","subt","substrate"
"stn8-d5-LV-amend3-subt3-L",560.817673030749,539.885473706783,559.015257777644,553.239468171725,11.599959108266,"stn8","d5","amend3","subt3","L"
"stn8-d5-LV-amend3-subt3-p1",142.879455938706,127.478196008756,127.111390608422,132.489680851962,8.99967812287107,"stn8","d5","amend3","subt3","p1"
"stn8-d5-LV-amend3-subt3-p2",109.702118297606,99.0564170649205,103.79584057801,104.184791980179,5.33349801526506,"stn8","d5","amend3","subt3","p2"
"stn8-d5-LV-amend3-subt3-p3",120.137847908236,117.752623130046,108.595908926858,115.49545998838,6.09304340609281,"stn8","d5","amend3","subt3","p3"
"stn8-d5-LV-amend3-subt3-p4",129.414521954512,112.815371514363,113.663213970934,118.63103581327,9.34838965953871,"stn8","d5","amend3","subt3","p4"
"stn8-d5-LV-amend3-subt4-a",1.16227149930358,1.22469896404674,1.27766914281417,1.22154653538816,0.0577633740945305,"stn8","d5","amend3","subt4","a"
"stn8-d5-LV-amend3-subt4-b",74.4963567210693,38.896887509389,80.2727430957492,64.5553291087358,22.4077749646795,"stn8","d5","amend3","subt4","b"
"stn8-d5-LV-amend3-subt4-L",781.860880228469,728.017917616272,722.84149611469,744.240097986477,32.6831956403444,"stn8","d5","amend3","subt4","L"
"stn8-d5-LV-amend3-subt4-p1",185.474287961524,180.13020724244,186.712388147671,184.105627783879,3.49802792709015,"stn8","d5","amend3","subt4","p1"
"stn8-d5-LV-amend3-subt4-p2",103.296981178061,97.991763426017,100.173738324872,100.48749430965,2.66648944543934,"stn8","d5","amend3","subt4","p2"
"stn8-d5-LV-amend3-subt4-p3",133.802214420255,123.119860665749,121.740752510003,126.220942532002,6.60168519463184,"stn8","d5","amend3","subt4","p3"
"stn8-d5-LV-amend3-subt4-p4",166.08269620348,161.549373654295,150.981002042535,159.537690633436,7.74922209418376,"stn8","d5","amend3","subt4","p4"
"stn8-d5-LV-amend3-subt5-a",18.365541636934,14.8199112924719,15.7855650383668,16.3236726559242,1.83304214107251,"stn8","d5","amend3","subt5","a"
"stn8-d5-LV-amend3-subt5-b",119.986270510348,109.054131265152,107.969586596908,112.336662790803,6.64691153706367,"stn8","d5","amend3","subt5","b"
"stn8-d5-LV-amend3-subt5-L",606.862172061714,633.193908816343,607.89645110257,615.984177326876,14.9130337872034,"stn8","d5","amend3","subt5","L"
"stn8-d5-LV-amend3-subt5-p1",152.358927390839,140.499276701936,151.358430282317,148.072211458364,6.57740482522373,"stn8","d5","amend3","subt5","p1"
"stn8-d5-LV-amend3-subt5-p2",29.8793899237268,25.0432590018734,22.9135374687019,25.9453954647674,3.5694765378913,"stn8","d5","amend3","subt5","p2"
"stn8-d5-LV-amend3-subt5-p3",60.4299169741644,58.9269833150008,55.0915864400686,58.1494955764113,2.75278197657526,"stn8","d5","amend3","subt5","p3"
"stn8-d5-LV-amend3-subt5-p4",94.4303419909561,88.6345047905787,88.4271224014275,90.4973230609874,3.40767226878575,"stn8","d5","amend3","subt5","p4"
"stn8-d5-LV-unamend1-subt0-a",0.680463043680163,0.381350284456434,0.0254017406763678,0.362405022937655,0.327941336024858,"stn8","d5","unamend1","subt0","a"
"stn8-d5-LV-unamend1-subt0-b",1.31332059404265,0.520482678493461,0.582054069009753,0.805285780515289,0.44104680913636,"stn8","d5","unamend1","subt0","b"
"stn8-d5-LV-unamend1-subt0-L",3.94337074754729,2.30635757647716,4.12064190622932,3.45679007675126,1.00023870610485,"stn8","d5","unamend1","subt0","L"
"stn8-d5-LV-unamend1-subt0-p1",18.4844829136825,15.8146706656828,13.0487891163417,15.7826475652357,2.71798838736188,"stn8","d5","unamend1","subt0","p1"
"stn8-d5-LV-unamend1-subt0-p2",3.03690323126647,2.72819694463113,2.88121127645901,2.8821038174522,0.154355078711757,"stn8","d5","unamend1","subt0","p2"
"stn8-d5-LV-unamend1-subt0-p3",6.60859012558055,1.50650380287556,0.760122008528463,2.95840531232819,3.18310513868248,"stn8","d5","unamend1","subt0","p3"
"stn8-d5-LV-unamend1-subt0-p4",1.45873213631135,1.52957655419481,0.886939840266041,1.2917495102574,0.352360446950558,"stn8","d5","unamend1","subt0","p4"
"stn8-d5-LV-unamend1-subt1-a",2.89688677217655,0.536213509822814,0.736112128503875,1.38973747016775,1.30905085017614,"stn8","d5","unamend1","subt1","a"
"stn8-d5-LV-unamend1-subt1-b",5.03227341330267,0.597386339251245,1.05223120531317,2.22729698595569,2.43980337968552,"stn8","d5","unamend1","subt1","b"
"stn8-d5-LV-unamend1-subt1-L",41.1430913742233,6.93609794171489,14.5035832271782,20.8609241810388,17.9677888991841,"stn8","d5","unamend1","subt1","L"
"stn8-d5-LV-unamend1-subt1-p1",102.912074461856,40.8466769696176,118.50247664563,87.4204093590344,41.0804037416104,"stn8","d5","unamend1","subt1","p1"
"stn8-d5-LV-unamend1-subt1-p2",2.27806354936943,3.83930864753572,1.8100822180203,2.64248480497515,1.0625639341771,"stn8","d5","unamend1","subt1","p2"
"stn8-d5-LV-unamend1-subt1-p3",3.09954389994073,0.74174974059706,0.576324791767471,1.47253947743509,1.41145276101027,"stn8","d5","unamend1","subt1","p3"
"stn8-d5-LV-unamend1-subt1-p4",3.52008041796964,1.19219523089767,0.754264521253747,1.82218005670702,1.48663884457326,"stn8","d5","unamend1","subt1","p4"
"stn8-d5-LV-unamend1-subt2-a",0.281160092653545,0.0183982898545303,0.172874748967527,0.157477710491867,0.132055832313127,"stn8","d5","unamend1","subt2","a"
"stn8-d5-LV-unamend1-subt2-b",0.22223580722551,0.00406679876871189,0.193040051358953,0.139780885784391,0.118434931929011,"stn8","d5","unamend1","subt2","b"
"stn8-d5-LV-unamend1-subt2-L",3.40506049104989,1.40953484448431,2.04177535429697,2.28545689661039,1.01983634573074,"stn8","d5","unamend1","subt2","L"
"stn8-d5-LV-unamend1-subt2-p1",-3.08146101725986,5.85260964340845,6.90232343690315,3.22449068768391,5.48627787674628,"stn8","d5","unamend1","subt2","p1"
"stn8-d5-LV-unamend1-subt2-p2",2.20665320185954,2.87663816363072,2.43980533396515,2.50769889981847,0.340113384716172,"stn8","d5","unamend1","subt2","p2"
"stn8-d5-LV-unamend1-subt2-p3",-0.159659463280071,-0.814685987283861,-0.204618534612558,-0.39298799505883,0.365892370798759,"stn8","d5","unamend1","subt2","p3"
"stn8-d5-LV-unamend1-subt2-p4",-0.1444967064961,1.25486152712669,-1.3046303447085,-0.0647551746926361,1.28160785516412,"stn8","d5","unamend1","subt2","p4"
"stn8-d5-LV-unamend1-subt3-a",0.237843263248455,0.093782865800028,0.217021772788356,0.182882633945613,0.0778618014750672,"stn8","d5","unamend1","subt3","a"
"stn8-d5-LV-unamend1-subt3-b",0.342968736294769,0.270090825920362,0.425011894387659,0.346023818867596,0.0775057063119058,"stn8","d5","unamend1","subt3","b"
"stn8-d5-LV-unamend1-subt3-L",2.18684855691006,1.31339127426923,1.78576703188938,1.76200228768956,0.437213310009812,"stn8","d5","unamend1","subt3","L"
"stn8-d5-LV-unamend1-subt3-p1",0.775874204263641,0.488233939799628,0.764987748355241,0.676365297472837,0.163017436292977,"stn8","d5","unamend1","subt3","p1"
"stn8-d5-LV-unamend1-subt3-p2",0.116288245573819,2.24070838858869,2.89430747628204,1.75043470348152,1.45245444895102,"stn8","d5","unamend1","subt3","p2"
"stn8-d5-LV-unamend1-subt3-p3",0.978051953027095,-0.0597877620983379,0.256120863838092,0.391461684922283,0.531992172838771,"stn8","d5","unamend1","subt3","p3"
"stn8-d5-LV-unamend1-subt3-p4",1.05631759896714,-0.0353865661800075,-0.346364274182147,0.224855586201662,0.736663826125989,"stn8","d5","unamend1","subt3","p4"
"stn8-d5-LV-unamend1-subt4-a",0.414611669528147,0.422869448399239,0.328960191558301,0.388813769828562,0.051998902409442,"stn8","d5","unamend1","subt4","a"
"stn8-d5-LV-unamend1-subt4-b",1.61833022839781,2.18556292548678,1.44702727245812,1.7503068087809,0.386551537347645,"stn8","d5","unamend1","subt4","b"
"stn8-d5-LV-unamend1-subt4-L",4.54696071500826,3.70685508733512,3.83150250523677,4.02843943586005,0.453356903989019,"stn8","d5","unamend1","subt4","L"
"stn8-d5-LV-unamend1-subt4-p1",0.0204472282445293,0.648789758747627,-0.0505928154674164,0.20621472384158,0.384923587344573,"stn8","d5","unamend1","subt4","p1"
"stn8-d5-LV-unamend1-subt4-p2",0.662882076987635,0.41797118423481,1.10720969159304,0.729354317605162,0.349394260236035,"stn8","d5","unamend1","subt4","p2"
"stn8-d5-LV-unamend1-subt4-p3",0.0947200582825915,-0.260183251676619,0.0426851499420303,-0.0409260144839991,0.191656489500116,"stn8","d5","unamend1","subt4","p3"
"stn8-d5-LV-unamend1-subt4-p4",0.516539355040998,0.153701867105386,-0.162228090150927,0.169337710665152,0.339653751438082,"stn8","d5","unamend1","subt4","p4"
"stn8-d5-LV-unamend1-subt5-a",1.83875402946565,0.846456930957743,1.01744608891792,1.23421901644711,0.530477388310741,"stn8","d5","unamend1","subt5","a"
"stn8-d5-LV-unamend1-subt5-b",5.01746593568827,3.13028053319887,3.17723255384555,3.77499300757756,1.07626918374387,"stn8","d5","unamend1","subt5","b"
"stn8-d5-LV-unamend1-subt5-L",2.86782787701844,2.17624681287276,2.60954841243949,2.5512077007769,0.349462188296807,"stn8","d5","unamend1","subt5","L"
"stn8-d5-LV-unamend1-subt5-p1",0.891880887477511,0.121644847287601,0.476255998424485,0.496593911063199,0.385520573276878,"stn8","d5","unamend1","subt5","p1"
"stn8-d5-LV-unamend1-subt5-p2",0.417530848695683,0.0826998256459738,0.376739143743014,0.29232327269489,0.182681370048341,"stn8","d5","unamend1","subt5","p2"
"stn8-d5-LV-unamend1-subt5-p3",-0.148514000431564,-0.138256348752315,-0.327316371233507,-0.204695573472462,0.106316508065114,"stn8","d5","unamend1","subt5","p3"
"stn8-d5-LV-unamend1-subt5-p4",0.0253222029429964,-0.0858193097623133,-0.0877898194664888,-0.0494289754286019,0.0647439165333736,"stn8","d5","unamend1","subt5","p4"
"stn8-d5-LV-unamend2-subt0-a",0.357316193991083,0.0446878067922681,0.281324232835565,0.227776077872972,0.16304809350482,"stn8","d5","unamend2","subt0","a"
"stn8-d5-LV-unamend2-subt0-b",0.451090938269604,1.43898643329134,0.0711311324920142,0.653736168017653,0.706084872969201,"stn8","d5","unamend2","subt0","b"
"stn8-d5-LV-unamend2-subt0-L",13.2518253225515,7.76357573727442,6.03742813965467,9.01760973316019,3.76713851952318,"stn8","d5","unamend2","subt0","L"
"stn8-d5-LV-unamend2-subt0-p1",39.5589777024951,36.2194858975857,6.28945989588326,27.3559744986547,18.3203869912824,"stn8","d5","unamend2","subt0","p1"
"stn8-d5-LV-unamend2-subt0-p2",8.01627048572159,6.12598495742007,-0.12133495491939,4.67364016274076,4.25877149291453,"stn8","d5","unamend2","subt0","p2"
"stn8-d5-LV-unamend2-subt0-p3",0.838387236392714,0.407361361720856,0.232274496639953,0.492674364917841,0.311932516273178,"stn8","d5","unamend2","subt0","p3"
"stn8-d5-LV-unamend2-subt0-p4",0.436122595583344,0.753517708774273,1.43900235492323,0.876214219760282,0.512574656298487,"stn8","d5","unamend2","subt0","p4"
"stn8-d5-LV-unamend2-subt1-a",0.409558321166068,0.401752253948113,0.584591879927144,0.465300818347108,0.103382792093374,"stn8","d5","unamend2","subt1","a"
"stn8-d5-LV-unamend2-subt1-b",1.38898226657897,1.54168200373843,0.649359256665941,1.19334117566111,0.477248937743601,"stn8","d5","unamend2","subt1","b"
"stn8-d5-LV-unamend2-subt1-L",28.1942653165005,13.2299893941697,20.7907231617427,20.738325957471,7.48227556096232,"stn8","d5","unamend2","subt1","L"
"stn8-d5-LV-unamend2-subt1-p1",29.6982478544304,110.350339594712,95.3668716731952,78.4718197074458,42.898392291725,"stn8","d5","unamend2","subt1","p1"
"stn8-d5-LV-unamend2-subt1-p2",7.58327675038113,1.95589996627591,0.92544419991394,3.48820697219033,3.58366532167778,"stn8","d5","unamend2","subt1","p2"
"stn8-d5-LV-unamend2-subt1-p3",18.089830072858,6.03634069068134,1.2810920538572,8.46908760579885,8.66441640346371,"stn8","d5","unamend2","subt1","p3"
"stn8-d5-LV-unamend2-subt1-p4",1.42807069537216,2.39707845658421,1.77285506309189,1.86600140501609,0.49117328009847,"stn8","d5","unamend2","subt1","p4"
"stn8-d5-LV-unamend2-subt2-a",0.074401138640956,-0.0733185778917705,0.110519147212248,0.0372005693204779,0.0974011758716545,"stn8","d5","unamend2","subt2","a"
"stn8-d5-LV-unamend2-subt2-b",0.127157705729014,0.00865716427807743,0.206292556361102,0.114035808789398,0.099468965941258,"stn8","d5","unamend2","subt2","b"
"stn8-d5-LV-unamend2-subt2-L",3.0118595540712,2.08801582623957,2.75639292084707,2.61875610038594,0.4770531722182,"stn8","d5","unamend2","subt2","L"
"stn8-d5-LV-unamend2-subt2-p1",-4.22526442810092,5.54065420343486,6.87401231015901,2.72980069516432,6.06004613116411,"stn8","d5","unamend2","subt2","p1"
"stn8-d5-LV-unamend2-subt2-p2",0.433842549581361,0.0901090330818392,1.57496261335842,0.699638065340541,0.777292082079391,"stn8","d5","unamend2","subt2","p2"
"stn8-d5-LV-unamend2-subt2-p3",0.25759005315555,-1.18949513502979,0.60981377588221,-0.10736376866401,0.953557343984806,"stn8","d5","unamend2","subt2","p3"
"stn8-d5-LV-unamend2-subt2-p4",0.161683721025003,1.12159779970245,-1.92364614503321,-0.213454874768584,1.55689575607289,"stn8","d5","unamend2","subt2","p4"
"stn8-d5-LV-unamend2-subt3-a",0.113812865541627,0.116747921619311,0.113812865541627,0.114791217567522,0.00169455541653736,"stn8","d5","unamend2","subt3","a"
"stn8-d5-LV-unamend2-subt3-b",1.41323868956324,1.38889056097004,8.92742667994979,3.90985197682769,4.3453642118814,"stn8","d5","unamend2","subt3","b"
"stn8-d5-LV-unamend2-subt3-L",4.2166205257527,2.87118948007841,3.19560642952421,3.42780547845177,0.702127818426388,"stn8","d5","unamend2","subt3","L"
"stn8-d5-LV-unamend2-subt3-p1",1.51377023810817,0.399311717628141,1.56330366011727,1.15879520528453,0.658198120622517,"stn8","d5","unamend2","subt3","p1"
"stn8-d5-LV-unamend2-subt3-p2",16.7224281567349,12.9364210933321,16.1643821304017,15.2744104601562,2.04389323385873,"stn8","d5","unamend2","subt3","p2"
"stn8-d5-LV-unamend2-subt3-p3",0.959552127409601,0.704011822071089,0.163871641132153,0.609145196870948,0.406234681549135,"stn8","d5","unamend2","subt3","p3"
"stn8-d5-LV-unamend2-subt3-p4",0.938029697618478,0.130382206545264,0.0982557737148513,0.388889225959531,0.475840803349145,"stn8","d5","unamend2","subt3","p4"
"stn8-d5-LV-unamend2-subt4-a",0.164222447668467,0.0612290128461357,0.101376668846607,0.10894270978707,0.0519119026405313,"stn8","d5","unamend2","subt4","a"
"stn8-d5-LV-unamend2-subt4-b",1.21447012200145,3.48300465023157,0.908325057770767,1.86859994333459,1.40647009151511,"stn8","d5","unamend2","subt4","b"
"stn8-d5-LV-unamend2-subt4-L",8.35063918522398,6.92126486514948,7.24164722660318,7.50451709232555,0.750068771147537,"stn8","d5","unamend2","subt4","L"
"stn8-d5-LV-unamend2-subt4-p1",0.0553906087286814,1.28917268742679,0.000974932206186205,0.44851274278722,0.728541092426437,"stn8","d5","unamend2","subt4","p1"
"stn8-d5-LV-unamend2-subt4-p2",5.98568791037037,4.30088953505185,5.75943497395335,5.34867080645852,0.914429763482287,"stn8","d5","unamend2","subt4","p2"
"stn8-d5-LV-unamend2-subt4-p3",0.721239926041758,0.308991558988639,0.402127952597058,0.477453145875818,0.216200352893683,"stn8","d5","unamend2","subt4","p3"
"stn8-d5-LV-unamend2-subt4-p4",1.03065642628427,1.30262424185877,1.03281713021871,1.12203259945392,0.156400681393125,"stn8","d5","unamend2","subt4","p4"
"stn8-d5-LV-unamend2-subt5-a",0.360796954960696,0.331209691100632,0.586042285217734,0.426016310426354,0.13937390717645,"stn8","d5","unamend2","subt5","a"
"stn8-d5-LV-unamend2-subt5-b",1.80776869142794,0.973143932493097,1.07499670247995,1.28530310880033,0.455325389651514,"stn8","d5","unamend2","subt5","b"
"stn8-d5-LV-unamend2-subt5-L",4.66049490027742,4.15577118133591,3.96742678229278,4.26123095463537,0.358367376975045,"stn8","d5","unamend2","subt5","L"
"stn8-d5-LV-unamend2-subt5-p1",-0.426448169986349,0.683131669391971,-0.882624043611601,-0.20864684806866,0.805279951366387,"stn8","d5","unamend2","subt5","p1"
"stn8-d5-LV-unamend2-subt5-p2",2.16395811571324,1.64977431800735,1.65808421955464,1.82393888442507,0.294494604110628,"stn8","d5","unamend2","subt5","p2"
"stn8-d5-LV-unamend2-subt5-p3",0.236060729591914,0.0272619768326514,-0.0802145929319953,0.0610360378308568,0.160819884674233,"stn8","d5","unamend2","subt5","p3"
"stn8-d5-LV-unamend2-subt5-p4",0.267975350386907,-0.0237063408672463,-0.154381961749241,0.0299623492568065,0.216232909159179,"stn8","d5","unamend2","subt5","p4"
"stn8-d5-LV-unamend3-subt0-a",0.605248647312146,0.0280176956505053,0.300431323405551,0.311232555456067,0.288767021748342,"stn8","d5","unamend3","subt0","a"
"stn8-d5-LV-unamend3-subt0-b",0.811094174192686,0.347081281463582,0.431134368415096,0.529769941357121,0.247232124413291,"stn8","d5","unamend3","subt0","b"
"stn8-d5-LV-unamend3-subt0-L",2.8450303783101,8.56301806863112,5.5971697354698,5.66840606080367,2.8596593795767,"stn8","d5","unamend3","subt0","L"
"stn8-d5-LV-unamend3-subt0-p1",35.1839551943039,50.0955973215607,24.6994909630988,36.6596811596545,12.7622051341524,"stn8","d5","unamend3","subt0","p1"
"stn8-d5-LV-unamend3-subt0-p2",7.65850725616096,2.01454921269532,4.13280935100895,4.60195527328841,2.85107681786964,"stn8","d5","unamend3","subt0","p2"
"stn8-d5-LV-unamend3-subt0-p3",7.19807494589691,4.27363779407212,5.36869062351071,5.61346778782658,1.47750467304546,"stn8","d5","unamend3","subt0","p3"
"stn8-d5-LV-unamend3-subt0-p4",1.79691825911537,2.9556029729913,4.24821783734241,3.00024635648302,1.22625942578282,"stn8","d5","unamend3","subt0","p4"
"stn8-d5-LV-unamend3-subt1-a",0.485344334483272,0.513118811078942,0.122247095445306,0.37357008033584,0.218094675400974,"stn8","d5","unamend3","subt1","a"
"stn8-d5-LV-unamend3-subt1-b",1.2258877308429,1.2075343736382,0.970688668966544,1.13470359114921,0.142337213876452,"stn8","d5","unamend3","subt1","b"
"stn8-d5-LV-unamend3-subt1-L",33.3876812184821,21.0901792758798,11.6650798750598,22.0476467898072,10.8929064216802,"stn8","d5","unamend3","subt1","L"
"stn8-d5-LV-unamend3-subt1-p1",69.9502674423233,82.272444813103,89.2555907954341,80.4927676836201,9.77493301541985,"stn8","d5","unamend3","subt1","p1"
"stn8-d5-LV-unamend3-subt1-p2",2.50044332011711,0.886427531545949,0.824979526396025,1.40395012601969,0.95008786849464,"stn8","d5","unamend3","subt1","p2"
"stn8-d5-LV-unamend3-subt1-p3",1.55455193253773,0.708102735424171,0.0909131599662086,0.784522609309371,0.734805832847796,"stn8","d5","unamend3","subt1","p3"
"stn8-d5-LV-unamend3-subt1-p4",11.684844786612,15.101666264549,15.3237854561162,14.0367655024257,2.03984865220949,"stn8","d5","unamend3","subt1","p4"
"stn8-d5-LV-unamend3-subt2-a",0.165173810556693,-0.00340839585310186,0.194420066989424,0.118728493897672,0.106779683261034,"stn8","d5","unamend3","subt2","a"
"stn8-d5-LV-unamend3-subt2-b",0.390028626250143,0.279938932705811,0.353887037630818,0.341284865528924,0.056116363143343,"stn8","d5","unamend3","subt2","b"
"stn8-d5-LV-unamend3-subt2-L",3.46420405213417,2.1814741465444,2.84708183380878,2.83092001082912,0.641517658420329,"stn8","d5","unamend3","subt2","L"
"stn8-d5-LV-unamend3-subt2-p1",-4.24758718085786,7.40339709737968,8.19631197528123,3.78404063060101,6.96688326852469,"stn8","d5","unamend3","subt2","p1"
"stn8-d5-LV-unamend3-subt2-p2",-2.72475670067533,1.64483252581799,1.81589494566628,0.245323590269646,2.57358665851102,"stn8","d5","unamend3","subt2","p2"
"stn8-d5-LV-unamend3-subt2-p3",-0.0396161841611832,-0.642071196758024,1.0792617104573,0.132524776512698,0.873482184776477,"stn8","d5","unamend3","subt2","p3"
"stn8-d5-LV-unamend3-subt2-p4",0.491725721364868,1.06931388485391,-0.999859653683916,0.187059984178288,1.06770112471041,"stn8","d5","unamend3","subt2","p4"
"stn8-d5-LV-unamend3-subt3-a",0.159285529328982,0.0190002037849281,0.182982003013312,0.120422578709074,0.088629872603477,"stn8","d5","unamend3","subt3","a"
"stn8-d5-LV-unamend3-subt3-b",0.672558691771566,0.594852640930897,5.49057228005931,2.25266120425393,2.80438240236629,"stn8","d5","unamend3","subt3","b"
"stn8-d5-LV-unamend3-subt3-L",2.78101269937322,1.71749369232113,2.59364422289038,2.36405020486158,0.567717561315677,"stn8","d5","unamend3","subt3","L"
"stn8-d5-LV-unamend3-subt3-p1",0.333092819876852,0.569221650422268,0.793122819994923,0.565145763431348,0.230042082874482,"stn8","d5","unamend3","subt3","p1"
"stn8-d5-LV-unamend3-subt3-p2",2.19474854354368,1.25101930134603,3.12112073507016,2.18896285998662,0.935064141492404,"stn8","d5","unamend3","subt3","p2"
"stn8-d5-LV-unamend3-subt3-p3",0.597792930906849,0.173041877334262,0.236977397641672,0.335937401960928,0.229015668064231,"stn8","d5","unamend3","subt3","p3"
"stn8-d5-LV-unamend3-subt3-p4",2.10071144390573,0.017660964272545,-0.149692457542763,0.656226650211837,1.25375596962008,"stn8","d5","unamend3","subt3","p4"
"stn8-d5-LV-unamend3-subt4-a",0.0997097878572915,0.073499307318472,-0.053089404783133,0.0400398967975435,0.0817101427743056,"stn8","d5","unamend3","subt4","a"
"stn8-d5-LV-unamend3-subt4-b",0.368399805063808,3.00811633442637,0.433758809559398,1.27009164968319,1.50552824731044,"stn8","d5","unamend3","subt4","b"
"stn8-d5-LV-unamend3-subt4-L",4.66275427007951,3.18338455237812,3.5853382479358,3.81049235679781,0.764953900549609,"stn8","d5","unamend3","subt4","L"
"stn8-d5-LV-unamend3-subt4-p1",0.185380798717915,0.355873540071607,-0.44174447079585,0.0331699559978905,0.42002943741623,"stn8","d5","unamend3","subt4","p1"
"stn8-d5-LV-unamend3-subt4-p2",2.41600033367913,0.543744089538313,1.54862832843252,1.50279091721666,0.936969402985658,"stn8","d5","unamend3","subt4","p2"
"stn8-d5-LV-unamend3-subt4-p3",0.639195506678513,0.850749790145895,0.318088415051744,0.602677903958717,0.268201764741768,"stn8","d5","unamend3","subt4","p3"
"stn8-d5-LV-unamend3-subt4-p4",0.370973736928912,1.74003272833749,-0.374787160177503,0.578739768362965,1.07260935716505,"stn8","d5","unamend3","subt4","p4"
"stn8-d5-LV-unamend3-subt5-a",0.31530575949033,0.000313115911275008,0.256146484684347,0.190588453361984,0.167417092856071,"stn8","d5","unamend3","subt5","a"
"stn8-d5-LV-unamend3-subt5-b",2.38336047078812,1.08164589373234,0.649220882643,1.37140908238782,0.902652788683378,"stn8","d5","unamend3","subt5","b"
"stn8-d5-LV-unamend3-subt5-L",4.51108344424155,2.92130877118771,2.09634523272227,3.17624581605051,1.22738943704733,"stn8","d5","unamend3","subt5","L"
"stn8-d5-LV-unamend3-subt5-p1",0.255121814609899,1.24747070834432,-0.572021543266913,0.310190326562435,0.910995290424066,"stn8","d5","unamend3","subt5","p1"
"stn8-d5-LV-unamend3-subt5-p2",0.89142370727026,0.651538802203411,0.551370428954546,0.698110979476072,0.174744910641922,"stn8","d5","unamend3","subt5","p2"
"stn8-d5-LV-unamend3-subt5-p3",0.235106229195958,-0.322048855471072,-0.148853216838202,-0.0785986143711054,0.285144224855491,"stn8","d5","unamend3","subt5","p3"
"stn8-d5-LV-unamend3-subt5-p4",-0.0703494011476788,0.0232120259553666,-0.110166506912591,-0.0524346273683011,0.0684701584427619,"stn8","d5","unamend3","subt5","p4"
